HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
G0181,Physician supervision of a patient receiving medicare-covered services provided by a participating home health agency (patient not present) requiring complex and multidisciplinary care modalities involving regular physician development and/or revision of c,N,O,7856,410197,170775,410063,161.45,105.50,80.97,81.07
G0182,"Physician supervision of a patient under a medicare-approved hospice (patient not present) requiring complex and multidisciplinary care modalities involving regular physician development and/or revision of care plans, review of subsequent reports of patien",N,F,144,713,410,713,183.65,106.57,77.30,79.23
G0182,"Physician supervision of a patient under a medicare-approved hospice (patient not present) requiring complex and multidisciplinary care modalities involving regular physician development and/or revision of care plans, review of subsequent reports of patien",N,O,3091,30454,15571,30424,179.66,105.69,78.82,79.36
G0328,"Colorectal cancer screening; fecal occult blood test, immunoassay, 1-3 simultaneous",N,F,10,11,11,11,44.53,21.67,21.24,21.24
G0186,"Destruction of localized lesion of choroid (for example, choroidal neovascularization); photocoagulation, feeder vessel technique (one or more sessions)",N,O,10,44,43,44,1129.09,590.55,462.99,462.99
G0202,"Screening mammography, producing direct digital image, bilateral, all views",N,F,11400,3374117,3374107,3374111,109.29,35.10,34.40,34.74
G0202,"Screening mammography, producing direct digital image, bilateral, all views",N,O,15700,2754724,2679898,2681175,257.28,104.78,102.35,101.17
G0204,"Diagnostic mammography, producing direct 2-d digital image, bilateral, all view",N,F,10104,375980,373340,375771,144.89,44.34,31.28,31.52
G0204,"Diagnostic mammography, producing direct 2-d digital image, bilateral, all view",N,O,8728,256238,247978,249945,316.64,133.59,95.33,94.47
G0206,"Diagnostic mammography, producing direct 2-d digital image, unilateral, all views",N,F,10485,487248,463743,485335,113.21,35.35,24.97,25.21
G0206,"Diagnostic mammography, producing direct 2-d digital image, unilateral, all views",N,O,9403,320733,296839,311989,253.84,104.14,73.23,72.43
G0237,"Therapeutic procedures to increase strength or endurance of respiratory muscles, face to face, one on one, each 15 minutes (includes monitoring)",N,O,207,96086,2171,29792,40.56,10.29,7.95,7.77
G0238,"Therapeutic procedures to improve respiratory function, other than described by g0237, one on one, face to face, per 15 minutes (includes monitoring)",N,O,299,114436,2501,31569,36.92,10.74,8.30,8.29
G0239,"Therapeutic procedures to improve respiratory function or increase strength or endurance of respiratory muscles, two or more individuals (includes monitoring)",N,O,105,10752,915,10751,35.25,13.02,10.13,10.33
G0245,"Initial physician evaluation and management of a diabetic patient with diabetic sensory neuropathy resulting in a loss of protective sensation (lops) which must include: (1) the diagnosis of lops, (2) a patient history, (3) a physical examination that cons",N,F,12,35,35,35,110.48,42.40,29.43,30.46
G0245,"Initial physician evaluation and management of a diabetic patient with diabetic sensory neuropathy resulting in a loss of protective sensation (lops) which must include: (1) the diagnosis of lops, (2) a patient history, (3) a physical examination that cons",N,O,369,1840,1838,1840,105.65,61.38,43.70,47.73
G0246,"Follow-up physician evaluation and management of a diabetic patient with diabetic sensory neuropathy resulting in a loss of protective sensation (lops) to include at least the following: (1) a patient history, (2) a physical examination that includes: (a)",N,F,18,189,157,189,79.94,21.29,15.25,15.70
G0246,"Follow-up physician evaluation and management of a diabetic patient with diabetic sensory neuropathy resulting in a loss of protective sensation (lops) to include at least the following: (1) a patient history, (2) a physical examination that includes: (a)",N,O,435,7053,5595,7053,66.76,36.44,25.98,27.68
G0247,"Routine foot care by a physician of a diabetic patient with diabetic sensory neuropathy resulting in a loss of protective sensation (lops) to include, the local care of superficial wounds (i.e. superficial to muscle and fascia) and at least the following i",N,F,19,211,178,211,135.50,23.05,16.54,17.06
G0247,"Routine foot care by a physician of a diabetic patient with diabetic sensory neuropathy resulting in a loss of protective sensation (lops) to include, the local care of superficial wounds (i.e. superficial to muscle and fascia) and at least the following i",N,O,304,6728,5229,6728,103.75,67.08,48.42,53.31
G0248,"Demonstration, prior to initiation of home inr monitoring, for patient with either mechanical heart valve(s), chronic atrial fibrillation, or venous thromboembolism who meets medicare coverage criteria, under the direction of a physician; includes: face-to",N,O,760,33960,33908,33960,377.66,138.64,101.82,82.30
G0249,"Provision of test materials and equipment for home inr monitoring of patient with either mechanical heart valve(s), chronic atrial fibrillation, or venous thromboembolism who meets medicare coverage criteria; includes: provision of materials for use in the",N,O,316,1330609,179569,1330588,270.91,139.20,103.91,83.98
G0250,"Physician review, interpretation, and patient management of home inr testing for patient with either mechanical heart valve(s), chronic atrial fibrillation, or venous thromboembolism who meets medicare coverage criteria; testing not occurring more frequent",N,F,235,9242,2150,9242,25.18,8.65,6.43,6.49
G0250,"Physician review, interpretation, and patient management of home inr testing for patient with either mechanical heart valve(s), chronic atrial fibrillation, or venous thromboembolism who meets medicare coverage criteria; testing not occurring more frequent",N,O,7266,232233,59010,232231,24.00,9.16,6.88,6.95
G0260,"Injection procedure for sacroiliac joint; provision of anesthetic, steroid and/or other therapeutic agent, with or without arthrography",N,F,1643,89026,46868,65290,2180.54,270.01,208.57,212.33
G0268,Removal of impacted cerumen (one or both ears) by physician on same date of service as audiologic function testing,N,F,239,2569,2483,2555,99.14,32.56,23.57,23.66
J0132,"Injection, acetylcysteine, 100 mg",Y,O,4,1042,70,481,23.49,1.59,1.16,1.17
G0268,Removal of impacted cerumen (one or both ears) by physician on same date of service as audiologic function testing,N,O,4820,142085,134004,142083,107.65,52.80,38.64,37.38
G0270,"Medical nutrition therapy; reassessment and subsequent intervention(s) following second referral in same year for change in diagnosis, medical condition or treatment regimen (including additional hours needed for renal disease), individual, face to face wi",N,F,21,490,150,213,40.11,22.26,21.81,23.26
G0270,"Medical nutrition therapy; reassessment and subsequent intervention(s) following second referral in same year for change in diagnosis, medical condition or treatment regimen (including additional hours needed for renal disease), individual, face to face wi",N,O,346,52540,6043,13505,55.94,26.73,26.19,25.35
G0271,"Medical nutrition therapy, reassessment and subsequent intervention(s) following second referral in same year for change in diagnosis, medical condition, or treatment regimen (including additional hours needed for renal disease), group (2 or more individua",N,F,7,275,19,97,48.69,12.96,12.70,12.82
G0271,"Medical nutrition therapy, reassessment and subsequent intervention(s) following second referral in same year for change in diagnosis, medical condition, or treatment regimen (including additional hours needed for renal disease), group (2 or more individua",N,O,26,851,138,331,46.99,13.87,13.60,13.42
G0277,"Hyperbaric oxygen under pressure, full body chamber, per 30 minute interval",N,F,13,698,38,211,94.41,39.13,30.63,35.24
G0277,"Hyperbaric oxygen under pressure, full body chamber, per 30 minute interval",N,O,88,72774,1117,20259,247.22,45.75,35.34,35.41
G0278,"Iliac and/or femoral artery angiography, non-selective, bilateral or ipsilateral to catheter insertion, performed at the same time as cardiac catheterization and/or coronary angiography, includes positioning or placement of the catheter in the distal aorta",N,F,716,4798,4653,4798,72.87,14.95,11.66,11.23
G0278,"Iliac and/or femoral artery angiography, non-selective, bilateral or ipsilateral to catheter insertion, performed at the same time as cardiac catheterization and/or coronary angiography, includes positioning or placement of the catheter in the distal aorta",N,O,22,42,42,42,66.37,14.77,11.58,11.23
G0279,"Diagnostic digital breast tomosynthesis, unilateral or bilateral (list separately in addition to g0204 or g0206)",N,F,5159,196435,192624,196326,92.34,30.28,22.32,22.32
G0279,"Diagnostic digital breast tomosynthesis, unilateral or bilateral (list separately in addition to g0204 or g0206)",N,O,4220,164596,157889,162082,116.27,48.32,36.68,36.34
G0281,"Electrical stimulation, (unattended), to one or more areas, for chronic stage iii and stage iv pressure ulcers, arterial ulcers, diabetic ulcers, and venous statsis ulcers not demonstrating measurable signs of healing after 30 days of conventional care, as",N,O,7,510,21,510,32.28,13.04,10.15,10.79
G0283,"Electrical stimulation (unattended), to one or more areas for indication(s) other than wound care, as part of a therapy plan of care",N,F,9,23,15,23,33.61,10.99,8.62,9.97
G0283,"Electrical stimulation (unattended), to one or more areas for indication(s) other than wound care, as part of a therapy plan of care",N,O,40079,7357183,1104531,7356947,33.88,10.57,8.14,8.23
G0288,"Reconstruction, computed tomographic angiography of aorta for surgical planning for vascular surgery",N,F,2,297,269,297,336.28,33.77,24.72,27.20
G0288,"Reconstruction, computed tomographic angiography of aorta for surgical planning for vascular surgery",N,O,72,1123,1034,1123,342.44,36.20,28.23,28.79
G0289,"Arthroscopy, knee, surgical, for removal of loose body, foreign body, debridement/shaving of articular cartilage (chondroplasty) at the time of other surgical knee arthroscopy in a different compartment of the same knee",N,F,1728,5168,5124,5167,1310.50,85.75,66.57,68.07
G0289,"Arthroscopy, knee, surgical, for removal of loose body, foreign body, debridement/shaving of articular cartilage (chondroplasty) at the time of other surgical knee arthroscopy in a different compartment of the same knee",N,O,87,178,177,178,915.45,86.13,66.67,69.90
G0296,Counseling visit to discuss need for lung cancer screening (ldct) using low dose ct scan (service is for eligibility determination and shared decision making),N,F,252,2041,2014,2041,96.10,24.13,23.86,23.01
G0296,Counseling visit to discuss need for lung cancer screening (ldct) using low dose ct scan (service is for eligibility determination and shared decision making),N,O,2437,11487,11265,11483,100.04,27.26,26.55,26.61
G0297,Low dose ct scan (ldct) for lung cancer screening,N,F,5544,42985,42984,42984,176.38,51.86,50.83,51.59
G0297,Low dose ct scan (ldct) for lung cancer screening,N,O,4284,33475,32954,32971,450.98,191.47,186.81,190.14
G0306,"Complete cbc, automated (hgb, hct, rbc, wbc, without platelet count) and automated wbc differential count",N,O,241,39581,29800,39581,30.48,10.54,10.32,10.37
G0307,"Complete (cbc), automated (hgb, hct, rbc, wbc; without platelet count)",N,O,171,37679,30273,37679,33.87,8.56,8.38,8.63
G0328,"Colorectal cancer screening; fecal occult blood test, immunoassay, 1-3 simultaneous",N,O,22266,667190,666384,666386,57.57,21.00,20.55,21.24
G0339,"Image-guided robotic linear accelerator-based stereotactic radiosurgery, complete course of therapy in one session or first session of fractionated treatment",N,F,8,113,108,113,1890.12,1324.01,1037.90,1038.02
G0339,"Image-guided robotic linear accelerator-based stereotactic radiosurgery, complete course of therapy in one session or first session of fractionated treatment",N,O,133,1820,1685,1820,15327.57,2893.58,2264.19,2269.81
G0340,"Image-guided robotic linear accelerator-based stereotactic radiosurgery, delivery including collimator changes and custom plugging, fractionated treatment, all lesions, per session, second through fifth sessions, maximum five sessions per course of treatme",N,F,6,96,52,96,2139.74,1714.81,1344.29,1344.29
G0340,"Image-guided robotic linear accelerator-based stereotactic radiosurgery, delivery including collimator changes and custom plugging, fractionated treatment, all lesions, per session, second through fifth sessions, maximum five sessions per course of treatme",N,O,132,5458,2309,5449,8675.07,2292.84,1792.98,1798.76
G0364,Bone marrow aspiration performed with bone marrow biopsy through the same incision on the same date of service,N,F,6468,55936,53068,55705,94.29,8.50,6.58,6.66
G0364,Bone marrow aspiration performed with bone marrow biopsy through the same incision on the same date of service,N,O,3858,32411,30900,32353,91.46,11.83,9.13,9.17
G0365,"Vessel mapping of vessels for hemodialysis access (services for preoperative vessel mapping prior to creation of hemodialysis access using an autogenous hemodialysis conduit, including arterial inflow and venous outflow)",N,F,2676,13067,11933,12226,124.01,13.97,10.70,10.70
G0365,"Vessel mapping of vessels for hemodialysis access (services for preoperative vessel mapping prior to creation of hemodialysis access using an autogenous hemodialysis conduit, including arterial inflow and venous outflow)",N,O,1706,23742,18011,18419,445.61,156.01,119.39,120.80
G0372,Physician service required to establish and document the need for a power mobility device,N,F,123,598,576,598,32.93,8.56,6.41,6.57
G0372,Physician service required to establish and document the need for a power mobility device,N,O,3220,8274,7590,8274,31.65,8.65,6.39,6.50
G0389,Ultrasound b-scan and/or real time with image documentation; for abdominal aortic aneurysm (aaa) screening,N,F,8872,41326,41326,41326,117.07,29.38,28.75,29.14
G0389,Ultrasound b-scan and/or real time with image documentation; for abdominal aortic aneurysm (aaa) screening,N,O,10826,70442,69225,69243,233.03,97.95,95.66,95.73
G0396,"Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and brief intervention 15 to 30 minutes",N,F,45,570,420,570,77.68,34.09,26.44,26.27
G0396,"Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and brief intervention 15 to 30 minutes",N,O,920,29249,19530,29249,72.97,34.69,25.69,26.18
G0397,"Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and intervention, greater than 30 minutes",N,F,10,87,34,87,121.47,72.68,55.28,52.42
G0397,"Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., audit, dast), and intervention, greater than 30 minutes",N,O,197,6314,2534,6314,111.88,69.27,52.81,54.56
G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,F,16,35,35,35,434.95,116.85,85.78,88.31
G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,306,4088,3167,4011,524.63,198.73,150.75,151.19
G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,268,2129,2102,2128,254.28,75.46,56.01,56.40
