HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
93289,"Evaluation of parameters of single, dual, or multiple lead cardioverter-defibrillator including device connection, recording, and disconnection",N,F,2864,27416,21895,27408,140.65,45.91,33.67,34.37
93289,"Evaluation of parameters of single, dual, or multiple lead cardioverter-defibrillator including device connection, recording, and disconnection",N,O,7313,116849,76966,116150,151.60,60.59,43.29,44.41
93290,"Evaluation of parameters of single, dual, or multiple lead cardioverter-defibrillator including connection, recording, disconnection, and analysis",N,F,888,16385,11424,16384,54.72,21.00,15.42,15.95
93290,"Evaluation of parameters of single, dual, or multiple lead cardioverter-defibrillator including connection, recording, disconnection, and analysis",N,O,4244,102349,64949,102092,80.73,27.97,20.73,20.95
93291,"Evaluation of implantable heart recorder system including physician analysis, review, and report",N,F,1257,5652,4004,5652,71.30,21.28,15.67,15.97
93291,"Evaluation of implantable heart recorder system including physician analysis, review, and report",N,O,4138,25986,16270,25915,92.96,32.98,24.00,24.68
93292,"Evaluation of wearable defibrillator system including connection, disconnection, recording, physician analysis, review, and report",N,F,75,250,189,250,72.78,22.15,16.88,16.22
93292,"Evaluation of wearable defibrillator system including connection, disconnection, recording, physician analysis, review, and report",N,O,344,1004,728,1001,86.40,28.84,21.59,22.04
93293,"Telephonic evaluation of single, dual, or multiple lead pacemaker heart rhythm strips up to 90 days",N,F,1631,107523,66348,107443,61.86,16.20,11.05,11.13
93293,"Telephonic evaluation of single, dual, or multiple lead pacemaker heart rhythm strips up to 90 days",N,O,3978,346670,160116,343007,106.41,44.23,30.71,30.64
93294,"Remote evaluations of single, dual, or multiple lead pacemaker with physician analysis, review, and report up to 90 days",N,F,1907,112783,70363,112783,110.57,33.37,23.15,23.77
93294,"Remote evaluations of single, dual, or multiple lead pacemaker with physician analysis, review, and report up to 90 days",N,O,7410,451038,263144,451033,94.63,33.46,23.32,23.90
93295,"Remote evaluations of single, dual, or multiple lead cardioverter-defibrillator with physician analysis, review, and report up to 90 days",N,F,1608,90494,55906,90486,202.66,66.59,46.59,47.92
93295,"Remote evaluations of single, dual, or multiple lead cardioverter-defibrillator with physician analysis, review, and report up to 90 days",N,O,6590,351132,199290,351093,168.78,66.93,47.09,48.28
93296,"Remote evaluations of single, dual, or multiple lead pacemaker or cardioverter-defibrillator transmissions, technician review, support, and distribution of results up to 90 days",N,F,101,1575,1358,1575,79.29,23.66,17.17,19.35
93296,"Remote evaluations of single, dual, or multiple lead pacemaker or cardioverter-defibrillator transmissions, technician review, support, and distribution of results up to 90 days",N,O,7190,744486,421379,744454,84.86,24.95,17.79,18.63
93297,"Remote evaluations of implantable heart monitoring system with physician analysis, review, and report up to 30 days",N,F,605,16397,8148,16397,65.23,26.14,19.02,19.49
93297,"Remote evaluations of implantable heart monitoring system with physician analysis, review, and report up to 30 days",N,O,3452,181394,68668,181393,66.97,26.35,19.36,19.70
93298,"Remote evaluations of implantable heart recorder system including physician analysis, review, and report up to 30 days",N,F,742,7508,3604,7508,89.43,26.57,19.55,19.91
93298,"Remote evaluations of implantable heart recorder system including physician analysis, review, and report up to 30 days",N,O,3073,37958,15864,37950,73.70,26.78,19.92,20.15
93299,"Remote evaluations of implantable heart recorder system including transmissions, technician review, support, and distribution of results up to 30 days",N,F,8,64,62,64,105.73,42.32,33.18,33.18
93299,"Remote evaluations of implantable heart recorder system including transmissions, technician review, support, and distribution of results up to 30 days",N,O,2934,110901,35985,110899,156.52,75.87,56.88,56.88
93303,Ultrasound examination of congenital heart defect,N,F,1620,7750,7318,7749,284.88,65.35,47.57,47.51
93303,Ultrasound examination of congenital heart defect,N,O,1048,5482,5160,5460,517.31,222.03,167.74,167.28
93304,Follow-up or limited ultrasound examination of congenital heart defect,N,F,616,1439,1299,1439,196.51,38.17,28.43,28.79
93304,Follow-up or limited ultrasound examination of congenital heart defect,N,O,239,653,544,646,359.50,140.06,104.78,108.03
93306,"Ultrasound examination of heart including color-depicted blood flow rate, direction, and valve function",N,F,21989,4306887,4156907,4304903,282.27,64.67,48.82,49.05
93306,"Ultrasound examination of heart including color-depicted blood flow rate, direction, and valve function",N,O,30799,2905360,2745876,2846026,652.39,209.14,157.98,156.92
93307,Chest ultrasound examination of heart,N,F,2688,34032,32817,33992,213.07,46.17,35.12,35.15
93307,Chest ultrasound examination of heart,N,O,1608,11462,10402,10909,377.72,108.33,80.82,82.42
93308,Follow-up or limited ultrasound examination of heart,N,F,17547,185298,174925,184879,135.92,25.91,19.89,19.97
93308,Follow-up or limited ultrasound examination of heart,N,O,5894,36891,33046,36378,326.82,111.01,83.71,85.58
93312,Insertion of probe in esophagus for heart ultrasound examination including interpretation and report,N,F,16301,274710,265726,274179,467.51,106.34,82.24,82.71
93312,Insertion of probe in esophagus for heart ultrasound examination including interpretation and report,N,O,475,1608,1577,1604,553.90,241.90,186.35,185.70
93313,Insertion of probe in esophagus for heart ultrasound examination,N,F,3530,25456,25342,25443,287.83,42.89,33.55,33.55
93314,Interpretation and report of heart ultrasound examination using esophageal probe,N,F,1948,24987,23290,23629,287.78,61.03,47.37,47.37
93314,Interpretation and report of heart ultrasound examination using esophageal probe,N,O,62,203,202,202,338.04,156.57,120.13,141.72
93315,Insertion of probe in esophagus for congenital heart ultrasound examination with interpretation and report,N,F,823,2144,2110,2138,493.85,140.72,108.77,109.49
93315,Insertion of probe in esophagus for congenital heart ultrasound examination with interpretation and report,N,O,9,21,21,21,319.05,175.13,137.30,137.86
93316,Insertion of probe in esophagus for congenital heart ultrasound examination,N,F,74,100,100,100,235.78,43.37,33.38,34.15
93317,Interpretation and report of congenital heart ultrasound examination using esophageal probe,N,F,148,685,669,676,377.93,98.13,75.07,73.76
93318,Insertion of probe in esophagus for continuous heart ultrasound monitoring and assessment of functional changes,N,F,487,2709,2617,2694,393.35,115.41,89.56,89.61
93318,Insertion of probe in esophagus for continuous heart ultrasound monitoring and assessment of functional changes,N,O,11,17,17,17,581.41,193.27,146.43,144.01
93320,"Doppler ultrasound study of heart blood flow, valves, and chambers",N,F,12676,247503,240199,246648,117.57,18.74,14.41,14.46
93320,"Doppler ultrasound study of heart blood flow, valves, and chambers",N,O,4561,102324,100500,101868,207.01,54.76,42.19,40.46
93321,"Follow-up or limited heart doppler ultrasound study of heart blood flow, valves, and chambers",N,F,7435,118777,113581,118611,60.93,7.51,5.77,5.82
93321,"Follow-up or limited heart doppler ultrasound study of heart blood flow, valves, and chambers",N,O,2426,19234,17552,19041,169.79,28.49,21.92,21.75
93325,"Doppler ultrasound study of color-directed heart blood flow, rate, and valve function",N,F,15207,368603,354834,367322,73.45,3.59,2.77,2.78
93325,"Doppler ultrasound study of color-directed heart blood flow, rate, and valve function",N,O,6175,119416,116001,118773,209.51,25.89,20.00,19.13
93350,"Ultrasound examination of the heart performed during rest, exercise, and/or drug-induced stress with interpretation and report",N,F,7072,105011,104611,104998,314.16,72.62,53.71,53.99
93350,"Ultrasound examination of the heart performed during rest, exercise, and/or drug-induced stress with interpretation and report",N,O,2088,18650,18236,18475,523.29,195.65,148.36,146.49
93351,"Ultrasound examination and continuous monitoring of the heart performed during rest, exercise, and/or drug-induced stress with interpretation and report",N,F,5146,87295,86911,87266,385.14,86.36,63.99,64.97
93351,"Ultrasound examination and continuous monitoring of the heart performed during rest, exercise, and/or drug-induced stress with interpretation and report",N,O,7472,178391,174957,177566,715.16,287.72,217.95,209.39
93352,Injection of X-ray contrast material for ultrasound examination of the heart,N,F,860,9840,9809,9837,150.08,33.30,25.31,25.90
93352,Injection of X-ray contrast material for ultrasound examination of the heart,N,O,829,5923,5898,5923,159.33,33.20,25.65,26.38
93451,Insertion of catheter for diagnostic evaluation of right heart structures,N,F,5492,33839,30216,33831,684.19,135.19,103.68,106.03
93451,Insertion of catheter for diagnostic evaluation of right heart structures,N,O,126,437,379,413,4510.09,602.79,468.48,492.76
93452,Insertion of catheter into left heart for diagnosis,N,F,1194,5834,5684,5821,1083.06,215.52,166.77,168.39
93452,Insertion of catheter into left heart for diagnosis,N,O,41,127,127,127,1722.72,396.22,309.21,332.30
93453,Insertion of catheter into right and left heart for diagnosis,N,F,1626,3863,3828,3859,1314.25,315.51,244.82,246.38
93453,Insertion of catheter into right and left heart for diagnosis,N,O,30,66,64,64,4721.28,795.29,613.04,636.19
93454,Insertion of catheter for imaging of heart blood vessels or grafts,N,F,8805,90363,88127,90255,1031.74,208.48,161.22,165.28
93454,Insertion of catheter for imaging of heart blood vessels or grafts,N,O,249,717,653,657,5232.02,580.20,447.27,474.00
93455,Insertion of catheter for imaging of heart blood vessels or grafts,N,F,5782,24404,23738,24385,1244.62,240.44,185.92,191.97
93455,Insertion of catheter for imaging of heart blood vessels or grafts,N,O,98,175,161,163,6230.93,703.19,547.58,574.93
93456,Insertion of catheter in right heart for X-ray imaging of blood vessels or grafts,N,F,3741,13150,13119,13148,1462.98,319.76,247.06,251.21
93456,Insertion of catheter in right heart for X-ray imaging of blood vessels or grafts,N,O,72,111,101,101,7720.31,778.53,606.60,617.53
93457,Insertion of catheter in right heart for imaging of blood vessels or grafts,N,F,1658,2882,2870,2880,1614.61,349.48,271.50,274.24
93457,Insertion of catheter in right heart for imaging of blood vessels or grafts,N,O,19,25,23,23,10788.31,946.97,728.12,767.45
93458,Insertion of catheter in left heart for imaging of blood vessels or grafts and left lower heart,N,F,12529,515004,503881,514554,1259.29,277.25,213.86,219.68
93458,Insertion of catheter in left heart for imaging of blood vessels or grafts and left lower heart,N,O,979,11959,9739,9815,8575.14,716.99,554.20,580.16
93459,Insertion of catheter in left heart for imaging of blood vessels or grafts and left lower heart,N,F,10281,112867,109512,112782,1435.53,303.30,234.02,241.72
93459,Insertion of catheter in left heart for imaging of blood vessels or grafts and left lower heart,N,O,465,2799,2254,2283,9426.69,783.51,602.77,638.78
93460,Insertion of catheter in right and left heart for imaging of blood vessels or grafts and left lower heart,N,F,10018,90394,89945,90356,1524.80,389.46,301.47,303.65
93460,Insertion of catheter in right and left heart for imaging of blood vessels or grafts and left lower heart,N,O,435,2226,1848,1853,9593.89,889.88,689.90,712.93
93461,Insertion of catheter in right and left heart for imaging of blood vessels or grafts and left lower heart,N,F,5732,17233,17140,17230,1684.35,417.32,323.53,326.11
93461,Insertion of catheter in right and left heart for imaging of blood vessels or grafts and left lower heart,N,O,161,440,358,359,11700.85,1017.02,791.98,819.74
93462,Insertion of catheter into left heart for diagnosis,N,F,1164,3953,3840,3950,690.87,213.90,166.40,168.41
93463,Drug infusion during cardiac catheterization,N,F,1900,6659,6572,6643,397.52,110.89,86.21,85.80
93463,Drug infusion during cardiac catheterization,N,O,19,42,42,42,290.84,113.24,88.78,85.66
93464,Drug infusion or exercise for heart stimulation during diagnostic study,N,F,259,732,726,732,377.28,100.67,77.22,78.56
93464,Drug infusion or exercise for heart stimulation during diagnostic study,N,O,5,23,23,23,489.54,252.51,197.97,203.98
93503,Insertion of catheter into right upper heart chamber and pulmonary (lung) artery for monitoring purposes,N,F,10565,101433,100743,101277,939.53,133.66,104.20,104.44
93503,Insertion of catheter into right upper heart chamber and pulmonary (lung) artery for monitoring purposes,N,O,17,26,26,26,696.72,120.88,94.77,104.33
93505,Biopsy of the wall dividing the left and right heart,N,F,932,13355,8313,13351,958.35,219.96,167.63,171.15
93505,Biopsy of the wall dividing the left and right heart,N,O,26,231,125,206,3146.53,300.93,228.97,248.34
93530,Insertion of catheter into right upper heart chamber for evaluation of congenital abnormalities,N,F,135,203,194,203,1333.35,210.89,161.43,164.84
93531,Insertion of catheter into right and left heart chambers for evaluation of congenital abnormalities,N,F,194,357,353,357,2526.92,416.07,317.68,321.39
93532,Insertion of catheter into right and left heart chambers for evaluation of congenital abnormalities,N,F,25,35,35,35,2334.40,466.35,365.62,351.87
93533,Insertion of catheter into right and left heart chambers for evaluation of congenital abnormalities,N,F,49,54,54,54,1955.16,341.67,263.60,262.20
93561,Cardiac output measurements,N,F,37,175,156,175,152.40,26.37,20.67,19.41
93562,Cardiac output measurements,N,F,25,87,79,87,67.13,8.18,6.42,6.19
93563,Injection for X-ray imaging of heart blood vessel defect during congenital heart catheterization,N,F,110,169,167,169,304.21,57.31,44.02,44.53
93564,Injection for X-ray imaging of heart vessel grafts during congenital heart catheterization,N,F,11,15,15,15,456.27,59.71,43.76,46.76
93565,Injection for X-ray imaging of left upper or lower heart,N,F,89,133,132,133,254.39,44.78,34.87,34.52
93566,Injection for X-ray imaging of right upper or lower heart,N,F,280,700,691,697,321.80,45.14,35.38,34.89
93566,Injection for X-ray imaging of right upper or lower heart,N,O,5,16,16,16,1614.50,167.51,131.33,135.38
93567,Injection for X-ray imaging of aorta above heart valve,N,F,6965,42682,42160,42647,264.76,49.99,38.93,39.09
93567,Injection for X-ray imaging of aorta above heart valve,N,O,251,949,941,949,804.47,137.41,106.91,111.75
93568,Injection for X-ray imaging of pulmonary (lung) artery from heart,N,F,459,929,911,921,311.21,45.59,35.43,35.35
