HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
G9005 ,"Coordinated care fee, risk adjusted maintenance ",N ,O ,7,70531,7009,70531,5.96,5.96,5.84,5.84
G9008 ,"Coordinated care fee, physician coordinated care oversight services ",N ,O ,328,3734800,391223,3734800,3.05,3.05,2.99,2.99
G9143 ,"Warfarin responsiveness testing by genetic technique using any method, any number of specimen(s) ",N ,O ,1,348,348,348,575.00,164.27,160.98,160.98
G9151 ,Mapcp demonstration - state provided services ,N ,O ,2,2285047,233853,2285047,0.26,0.26,0.25,0.25
G9152 ,Mapcp demonstration - community health teams ,N ,O ,13,3522153,352272,3522153,4.78,4.78,4.69,4.69
G9153 ,Mapcp demonstration - physician incentive pool ,N ,O ,1,2167568,222279,2167568,3.00,3.00,2.94,2.94
G9157 ,"Transesophageal doppler measurement of cardiac output (including probe placement, image acquisition, and interpretation per course of treatment) for monitoring purposes ",N ,F ,238,873,869,873,482.94,99.38,77.67,77.17
G9187 ,"Bundled payments for care improvement initiative home visit for patient assessment performed by a qualified health care professional for individuals not considered homebound including, but not limited to, assessment of safety, falls, clinical status, fluid ",N ,O ,9,519,515,519,61.71,54.53,41.58,38.04
J0129 ,"Injection, abatacept, 10 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered) ",Y ,O ,2886,9361190,22615,126433,50.96,34.73,26.73,26.74
J0130 ,"Injection abciximab, 10 mg ",Y ,O ,32,282,105,147,139.92,137.41,107.45,107.45
J0131 ,"Injection, acetaminophen, 10 mg ",N ,O ,35,57524,118,592,0.81,0.15,0.11,0.11
J0132 ,"Injection, acetylcysteine, 100 mg ",Y ,O ,3,287,38,144,10.38,1.92,1.44,1.44
J0133 ,"Injection, acyclovir, 5 mg ",Y ,O ,28,75924,46,396,0.51,0.07,0.06,0.06
J0153 ,"Injection, adenosine, 1 mg (not to be used to report any adenosine phosphate compounds) ",Y ,O ,1470,2849646,53563,53957,7.06,0.89,0.69,0.69
J0171 ,"Injection, adrenalin, epinephrine, 0.1 mg ",Y ,O ,2054,17058,4918,9180,12.10,0.12,0.09,0.09
J0178 ,"Injection, aflibercept, 1 mg ",Y ,F ,51,5465,841,2718,1251.72,980.29,766.75,680.57
J0178 ,"Injection, aflibercept, 1 mg ",Y ,O ,3226,1768122,198387,815040,1493.97,978.35,763.06,763.20
J0180 ,"Injection, agalsidase beta, 1 mg ",Y ,O ,104,50798,118,694,317.78,154.64,121.08,121.08
J0207 ,"Injection, amifostine, 500 mg ",Y ,O ,63,1153,183,1070,902.43,395.55,308.13,308.13
J0210 ,"Injection, methyldopate  hcl, up to 250 mg ",Y ,O ,4,180,70,100,30.96,30.21,20.91,20.91
J0221 ,"Injection, alglucosidase alfa, (lumizyme), 10 mg ",Y ,O ,27,50810,33,301,296.79,153.61,120.42,120.42
J0256 ,"Injection, alpha 1 proteinase inhibitor (human), not otherwise specified, 10 mg ",Y ,O ,256,2154409,378,3803,12.04,4.35,3.41,3.41
J0257 ,"Injection, alpha 1 proteinase inhibitor (human), (glassia), 10 mg ",Y ,O ,24,205155,24,414,8.80,4.06,3.15,3.15
J0278 ,"Injection, amikacin sulfate, 100 mg ",Y ,O ,347,39278,2424,7083,7.12,1.14,0.87,0.87
J0280 ,"Injection, aminophyllin, up to 250 mg ",Y ,O ,2919,95224,82175,85579,19.23,5.05,3.92,3.92
J0282 ,"Injection, amiodarone hydrochloride, 30 mg ",N ,O ,12,39,13,13,29.47,11.55,9.06,9.06
J0285 ,"Injection, amphotericin b, 50 mg ",Y ,O ,27,279,70,201,44.82,15.37,11.87,11.87
J0287 ,"Injection, amphotericin b lipid complex, 10 mg ",Y ,O ,35,1222,303,581,36.53,11.37,8.68,8.68
J0288 ,"Injection, amphotericin b cholesteryl sulfate complex, 10 mg ",N ,O ,3,54,12,54,27.59,11.64,8.80,8.80
J0289 ,"Injection, amphotericin b liposome, 10 mg ",Y ,O ,68,9899,77,303,96.39,17.43,13.66,13.66
J0290 ,"Injection, ampicillin sodium,  500 mg ",Y ,O ,436,14104,3078,5636,15.79,1.13,0.84,0.84
J0295 ,"Injection, ampicillin sodium/sulbactam sodium, per 1.5 gm ",Y ,O ,502,7998,1189,2441,19.81,1.97,1.52,1.52
J0330 ,"Injection, succinylcholine chloride, up to 20 mg ",N ,O ,14,49,14,14,10.01,0.27,0.21,0.21
J0348 ,"Injection, anidulafungin, 1 mg ",Y ,O ,11,11201,12,110,5.60,0.63,0.49,0.49
J0360 ,"Injection, hydralazine hcl, up to 20 mg ",Y ,O ,194,631,562,606,14.71,5.08,3.95,3.95
J0400 ,"Injection, aripiprazole, intramuscular, 0.25 mg ",Y ,O ,21,87,27,58,10.53,0.53,0.41,0.41
J0401 ,"Injection, aripiprazole, extended release, 1 mg ",Y ,O ,138,113568,254,563,5.31,3.90,2.95,2.95
J0456 ,"Injection, azithromycin, 500 mg ",Y ,O ,256,2426,865,2333,55.70,3.12,2.38,2.38
J0461 ,"Injection, atropine sulfate, 0.01 mg ",Y ,O ,4105,2106800,15834,50568,1.58,0.05,0.04,0.04
J0470 ,"Injection, dimercaprol, per 100 mg ",Y ,O ,2,320,47,162,35.09,31.06,24.35,24.35
J0475 ,"Injection, baclofen, 10 mg ",Y ,F ,7,36,12,12,446.56,162.35,115.11,104.65
J0475 ,"Injection, baclofen, 10 mg ",Y ,O ,1151,86982,7611,19074,426.10,185.48,139.89,140.09
J0476 ,"Injection, baclofen, 50 mcg for intrathecal trial ",Y ,O ,48,239,85,109,159.89,51.71,39.49,39.49
J0485 ,"Injection, belatacept, 1 mg ",Y ,O ,88,412647,133,829,9.46,3.75,2.90,2.90
J0490 ,"Injection, belimumab, 10 mg ",Y ,O ,1099,964523,2384,12068,79.99,39.98,29.81,29.88
J0500 ,"Injection, dicyclomine hcl, up to 20 mg ",Y ,O ,243,1202,628,914,41.34,37.75,28.59,28.65
J0515 ,"Injection, benztropine mesylate, per 1 mg ",Y ,O ,15,78,19,59,30.94,15.33,11.38,11.38
J0558 ,"Injection, penicillin g benzathine and penicillin g procaine, 100,000 units ",Y ,O ,901,31573,2067,2810,9.01,5.47,3.91,3.91
J0561 ,"Injection, penicillin g benzathine, 100,000 units ",Y ,F ,9,122,12,12,8.18,7.18,5.63,5.63
J0561 ,"Injection, penicillin g benzathine, 100,000 units ",Y ,O ,3764,116924,7576,10908,11.77,6.77,4.94,4.94
J0583 ,"Injection, bivalirudin, 1 mg ",Y ,O ,18,60747,186,332,11.28,3.64,2.85,2.85
J0585 ,"Injection, onabotulinumtoxina, 1 unit ",Y ,F ,392,486680,2945,3600,13.30,5.61,4.38,4.34
J0585 ,"Injection, onabotulinumtoxina, 1 unit ",Y ,O ,10308,32069123,85361,184215,10.61,5.63,4.31,4.32
J0586 ,"Injection, abobotulinumtoxina, 5 units ",Y ,O ,350,692368,2049,4715,12.68,7.73,5.91,5.92
J0587 ,"Injection, rimabotulinumtoxinb, 100 units ",Y ,F ,8,262,14,14,51.59,11.37,8.92,8.91
J0587 ,"Injection, rimabotulinumtoxinb, 100 units ",Y ,O ,631,427289,2496,5036,20.77,11.38,8.77,8.78
J0588 ,"Injection, incobotulinumtoxin a, 1 unit ",Y ,O ,832,1387906,4251,9003,10.07,4.58,3.54,3.54
J0592 ,"Injection, buprenorphine hydrochloride, 0.1 mg ",Y ,O ,62,2466,1132,1599,15.14,2.95,2.22,2.22
J0595 ,"Injection, butorphanol tartrate, 1 mg ",Y ,O ,684,6749,1836,3348,15.34,1.96,1.37,1.37
J0598 ,"Injection, c-1 esterase inhibitor (human), cinryze, 10 units ",Y ,O ,7,1283,16,95,83.78,49.18,38.53,38.53
J0600 ,"Injection, edetate calcium disodium, up to 1000 mg ",Y ,O ,57,13369,1163,7508,429.60,426.95,331.92,331.92
J0610 ,"Injection, calcium gluconate, per 10 ml ",Y ,O ,1076,33304,4004,18193,25.17,2.15,1.66,1.66
J0636 ,"Injection, calcitriol, 0.1 mcg ",Y ,O ,25,5871,111,746,5.31,0.38,0.28,0.28
J0640 ,"Injection, leucovorin calcium, per 50 mg ",Y ,O ,4247,1231918,21873,107057,22.61,3.71,2.87,2.87
J0641 ,"Injection, levoleucovorin calcium, 0.5 mg ",Y ,O ,1709,30151966,10083,44781,4.54,1.80,1.40,1.40
J0670 ,"Injection, mepivacaine hydrochloride, per 10 ml ",Y ,O ,249,8617,3722,5510,12.51,2.20,1.67,1.67
J0690 ,"Injection, cefazolin sodium, 500 mg ",Y ,F ,10,181,71,99,9.02,0.87,0.68,0.68
J0690 ,"Injection, cefazolin sodium, 500 mg ",Y ,O ,3825,182172,31318,53918,14.05,0.87,0.66,0.66
J0692 ,"Injection, cefepime hydrochloride, 500 mg ",Y ,O ,932,187375,4002,35478,28.56,2.47,1.92,1.92
J0694 ,"Injection, cefoxitin sodium, 1 gm ",Y ,O ,361,11863,2734,5492,25.23,4.86,3.67,3.67
J0696 ,"Injection, ceftriaxone sodium, per 250 mg ",Y ,F ,62,2224,528,587,31.60,0.71,0.52,0.52
J0696 ,"Injection, ceftriaxone sodium, per 250 mg ",Y ,O ,67239,4142541,721569,1090240,19.28,0.71,0.51,0.51
J0697 ,"Injection, sterile cefuroxime sodium, per 750 mg ",Y ,O ,117,5675,2155,5513,13.05,2.70,2.02,2.03
J0698 ,"Injection, cefotaxime sodium, per gm ",Y ,O ,873,13343,6714,9374,31.89,1.88,1.31,1.31
J0702 ,"Injection, betamethasone acetate 3mg and betamethasone sodium phosphate 3mg ",Y ,F ,64,1924,413,947,21.87,5.83,4.54,4.54
J0702 ,"Injection, betamethasone acetate 3mg and betamethasone sodium phosphate 3mg ",Y ,O ,22068,2793735,827946,1176425,15.16,5.87,4.36,4.36
J0712 ,"Injection, ceftaroline fosamil, 10 mg ",Y ,O ,42,124565,102,1278,5.18,1.95,1.53,1.53
J0713 ,"Injection, ceftazidime, per 500 mg ",Y ,O ,1120,29011,2592,7568,17.31,2.09,1.63,1.63
J0717 ,"Injection, certolizumab pegol, 1 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered) ",Y ,O ,2060,24078582,11065,63187,11.05,6.28,4.89,4.89
J0720 ,"Injection, chloramphenicol sodium succinate, up to 1 gm ",Y ,O ,45,575,284,420,29.10,20.54,15.78,15.78
J0725 ,"Injection, chorionic gonadotropin, per 1,000 usp units ",Y ,O ,65,9717,651,7970,28.24,19.29,14.42,14.42
J0735 ,"Injection, clonidine hydrochloride, 1 mg ",Y ,O ,1130,28136,5101,8259,88.36,18.82,13.66,13.73
J0740 ,"Injection, cidofovir, 375 mg ",Y ,O ,41,458,85,454,1118.58,545.85,426.22,426.22
J0743 ,"Injection, cilastatin sodium; imipenem, per 250 mg ",Y ,O ,103,18898,245,3304,64.71,4.53,3.47,3.48
J0744 ,"Injection, ciprofloxacin for intravenous infusion, 200 mg ",Y ,O ,260,4689,951,2312,16.19,1.30,1.01,1.01
J0770 ,"Injection, colistimethate sodium, up to 150 mg ",Y ,O ,8,144,12,85,118.14,11.62,9.02,9.02
J0775 ,"Injection, collagenase, clostridium histolyticum, 0.01 mg ",Y ,F ,7,1477,17,19,80.04,37.98,29.78,29.77
J0775 ,"Injection, collagenase, clostridium histolyticum, 0.01 mg ",Y ,O ,1679,818749,6313,8963,61.72,38.13,29.69,29.72
J0780 ,"Injection, prochlorperazine, up to 10 mg ",Y ,O ,748,3915,2242,3831,20.37,11.66,8.88,8.88
J0795 ,"Injection, corticorelin ovine triflutate, 1 microgram ",Y ,O ,6,948,13,14,18.51,7.74,5.59,5.59
J0800 ,"Injection, corticotropin, up to 40 units ",Y ,O ,22,156,54,136,527.17,527.17,412.56,412.56
J0833 ,"Injection, cosyntropin, not otherwise specified, 0.25 mg ",N ,O ,122,404,386,400,190.87,90.91,68.51,68.51
J0834 ,"Injection, cosyntropin (cortrosyn), 0.25 mg ",Y ,O ,1430,4563,3975,4509,169.56,45.63,34.00,34.00
J0850 ,"Injection, cytomegalovirus immune globulin intravenous (human), per vial ",Y ,O ,15,186,16,47,3297.87,1034.99,811.26,811.26
J0878 ,"Injection, daptomycin, 1 mg ",Y ,O ,1097,44018116,9747,82142,1.51,0.73,0.56,0.57
J0881 ,"Injection, darbepoetin alfa, 1 microgram (non-esrd use) ",Y ,O ,4779,44494171,53546,193018,12.89,4.00,3.11,3.11
J0882 ,"Injection, darbepoetin alfa, 1 microgram (for esrd on dialysis) ",Y ,O ,71,35872,112,291,17.10,4.00,3.11,3.11
J0885 ,"Injection, epoetin alfa, (for non-esrd use), 1000 units ",Y ,O ,7262,17835833,100221,500140,27.70,12.09,9.40,9.40
J0886 ,"Injection, epoetin alfa, 1000 units (for esrd on dialysis) ",Y ,O ,77,9167,129,334,26.74,12.08,9.47,9.47
J0894 ,"Injection, decitabine, 1 mg ",Y ,O ,2515,2299330,6317,46228,68.05,24.97,19.45,19.45
J0895 ,"Injection, deferoxamine mesylate, 500 mg ",Y ,O ,370,21365,587,5900,28.01,8.45,6.54,6.54
J0897 ,"Injection, denosumab, 1 mg ",Y ,F ,18,3302,44,56,34.05,14.95,11.49,11.49
J0897 ,"Injection, denosumab, 1 mg ",Y ,O ,27365,39938168,294323,514659,30.64,14.90,11.55,11.55
J0945 ,"Injection, brompheniramine maleate, per 10 mg ",N ,O ,248,8991,6574,8392,10.26,9.03,6.15,6.16
J1000 ,"Injection, depo-estradiol cypionate, up to 5 mg ",Y ,O ,2616,23552,5567,23507,20.27,11.04,7.70,7.70
J1020 ,"Injection, methylprednisolone acetate, 20 mg ",Y ,F ,24,175,136,167,11.94,3.35,2.59,2.59
J1020 ,"Injection, methylprednisolone acetate, 20 mg ",Y ,O ,12098,378503,161787,228869,12.27,2.99,2.19,2.19
J1030 ,"Injection, methylprednisolone acetate, 40 mg ",Y ,F ,242,3688,1463,2179,15.64,3.55,2.71,2.71
J1030 ,"Injection, methylprednisolone acetate, 40 mg ",Y ,O ,53616,2814655,1367457,1973589,17.65,3.57,2.66,2.66
J1040 ,"Injection, methylprednisolone acetate, 80 mg ",Y ,F ,182,1235,801,1185,35.01,6.63,4.93,4.93
J1040 ,"Injection, methylprednisolone acetate, 80 mg ",Y ,O ,43173,1788703,1055725,1536727,28.68,6.62,4.87,4.87
J1050 ,"Injection, medroxyprogesterone acetate, 1 mg ",Y ,O ,6544,2122188,9901,16209,0.98,0.31,0.21,0.21
J1071 ,"Injection, testosterone cypionate, 1mg ",Y ,F ,22,5109,24,32,0.35,0.03,0.02,0.02
J1071 ,"Injection, testosterone cypionate, 1mg ",Y ,O ,25758,106541644,98968,597307,0.33,0.03,0.02,0.02
J1094 ,"Injection, dexamethasone acetate, 1 mg ",N ,O ,12,46,14,15,18.38,0.66,0.52,0.52
J1100 ,"Injection, dexamethasone sodium phosphate, 1mg ",Y ,F ,131,8054,1097,1336,3.93,0.14,0.10,0.10
J1100 ,"Injection, dexamethasone sodium phosphate, 1mg ",Y ,O ,47442,19656973,1237957,2519134,4.15,0.14,0.11,0.11
J1110 ,"Injection, dihydroergotamine mesylate, per 1 mg ",Y ,O ,326,2731,1371,2005,62.33,40.90,30.28,30.36
J1120 ,"Injection, acetazolamide sodium, up to 500 mg ",Y ,O ,17,95,29,60,44.10,20.95,16.43,16.43
J1160 ,"Injection, digoxin, up to 0.5 mg ",Y ,O ,56,123,99,115,25.84,19.88,15.24,15.24
J1170 ,"Injection, hydromorphone, up to 4 mg ",Y ,F ,14,99,51,53,15.03,1.99,1.55,1.55
J1170 ,"Injection, hydromorphone, up to 4 mg ",Y ,O ,3068,647945,10894,25815,7.20,1.82,1.32,1.33
J1190 ,"Injection, dexrazoxane hydrochloride, per 250 mg ",Y ,O ,140,1571,179,453,539.93,139.64,108.83,108.83
J1200 ,"Injection, diphenhydramine hcl, up to 50 mg ",Y ,F ,17,36,35,36,12.28,0.58,0.40,0.40
J1200 ,"Injection, diphenhydramine hcl, up to 50 mg ",Y ,O ,17437,681607,195602,668854,7.18,0.56,0.43,0.43
J1205 ,"Injection, chlorothiazide sodium, per 500 mg ",Y ,O ,4,29,22,28,278.54,118.92,93.23,93.23
J1212 ,"Injection, dmso, dimethyl sulfoxide, 50%, 50 ml ",Y ,O ,1068,12328,2993,12284,154.14,101.95,77.08,77.11
J1230 ,"Injection, methadone hcl, up to 10 mg ",Y ,O ,8,240,80,218,30.90,9.61,7.45,7.45
J1240 ,"Injection, dimenhydrinate, up to 50 mg ",Y ,O ,33,578,258,456,15.85,4.71,3.55,3.59
J1245 ,"Injection, dipyridamole, per 10 mg ",Y ,O ,1414,390666,82959,83662,25.11,0.80,0.62,0.62
J1250 ,"Injection, dobutamine hydrochloride, per 250 mg ",Y ,O ,1965,17955,16038,17237,39.66,6.09,4.70,4.70
J1260 ,"Injection, dolasetron mesylate, 10 mg ",Y ,O ,23,620,86,268,29.04,7.89,6.15,6.15
J1265 ,"Injection, dopamine hcl, 40 mg ",Y ,O ,6,6713,11,411,8.30,0.61,0.47,0.47
J1267 ,"Injection, doripenem, 10 mg ",Y ,O ,17,214107,65,1547,2.06,0.69,0.54,0.54
J1300 ,"Injection, eculizumab, 10 mg ",Y ,O ,487,378697,577,3827,422.55,212.45,164.63,164.69
J1335 ,"Injection, ertapenem sodium, 500 mg ",Y ,O ,1821,145633,11607,74568,82.20,37.80,29.31,29.31
J1364 ,"Injection, erythromycin lactobionate, per 500 mg ",Y ,O ,25,504,367,463,67.01,47.31,37.09,37.09
J1380 ,"Injection, estradiol valerate, up to 10 mg ",Y ,O ,1121,12962,1989,8257,24.84,10.10,7.12,7.12
J1410 ,"Injection, estrogen  conjugated, per 25 mg ",Y ,O ,119,1157,281,1135,81.68,76.54,57.19,57.19
J1439 ,"Injection, ferric carboxymaltose, 1mg ",Y ,O ,2684,33291316,25027,44502,4.20,1.06,0.82,0.82
J1442 ,"Injection, filgrastim (g-csf), 1 microgram ",Y ,O ,4850,79515787,41136,190703,2.61,0.99,0.77,0.77
J1446 ,"Injection, tbo-filgrastim, 5 micrograms ",Y ,O ,575,1109792,3003,13570,9.43,3.89,3.02,3.02
J1450 ,"Injection fluconazole, 200 mg ",Y ,O ,136,3604,403,2148,43.46,3.85,2.99,2.99
J1453 ,"Injection, fosaprepitant, 1 mg ",Y ,O ,4433,19783173,43585,132160,5.04,1.73,1.34,1.34
J1455 ,"Injection, foscarnet sodium, per 1000 mg ",N ,O ,57,1635,74,321,82.23,22.85,17.02,17.68
J1457 ,"Injection, gallium nitrate, 1 mg ",N ,O ,1,810,65,65,10.00,2.20,1.65,1.65
J1459 ,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e.g. liquid), 500 mg ",Y ,O ,581,465445,1447,6000,103.36,37.46,28.91,28.92
J1460 ,"Injection, gamma globulin, intramuscular, 1 cc ",Y ,O ,90,3404,215,1209,43.05,28.07,20.99,21.07
J1556 ,"Injection, immune globulin (bivigam), 500 mg ",Y ,O ,162,202853,565,2384,106.96,38.21,28.47,28.52
J1557 ,"Injection, immune globulin, (gammaplex), intravenous, non-lyophilized (e.g. liquid), 500 mg ",Y ,O ,255,233232,839,3375,109.06,36.49,28.08,28.14
J1559 ,"Injection, immune globulin (hizentra), 100 mg ",Y ,O ,19,9329,26,77,39.76,8.28,6.35,6.35
J1561 ,"Injection, immune globulin, (gamunex-c/gammaked), non-lyophilized (e.g. liquid), 500 mg ",Y ,O ,1598,2456860,5764,28566,109.84,39.97,30.87,30.88
